lead_id,first_name,last_name,email,title,created_date,lead_age_days,company_name,industry,employee_count,employee_count_bucket,annual_revenue,annual_revenue_bucket,tech_stack,hq_location,total_engagements,unique_engagement_types,last_engagement_date,target,score
822,David,Hughes,efoster@dougherty-smith.com,Futures trader,2025-02-24,112,"Brown, Townsend and Chase",Retail,1060,Large,79.77,Low,Marketo,South Coreychester,5,2,2025-05-04 06:19:21.000,1,1.0
878,Alexis,Beard,forbesbrianna@smith-fletcher.com,"Solicitor, Scotland",2025-02-20,116,"Medina, Phillips and Diaz",Finance,3470,Large,34.31,Low,Marketo,Seanview,1,1,2025-01-16 02:27:05.000,0,0.02
4,Erin,Smith,elizabeth20@cook.net,Dancer,2025-01-31,136,Butler-Gallagher,Technology,2232,Large,52.35,Low,SAP,New Ashley,4,2,2025-05-17 03:01:32.000,1,0.99
198,Rebecca,Wade,bholmes@rios.com,Occupational psychologist,2025-01-13,154,Johnston and Sons,Finance,2419,Large,21.94,Low,HubSpot,Sloanbury,1,1,2025-02-08 17:39:04.000,0,0.0
319,Mark,Hernandez,clarkdavid@patton.com,Clinical embryologist,2025-05-21,26,"Stewart, Martin and Arroyo",Manufacturing,4611,Large,40.03,Low,Oracle,Williamsside,2,2,2025-05-19 03:13:08.000,0,0.02
573,Jennifer,Montgomery,richardterrence@flores-vasquez.biz,Building services engineer,2025-02-11,125,Beasley LLC,Technology,772,Large,25.34,Low,SAP,East Megan,2,2,2025-06-04 00:57:48.000,0,0.05
134,Ryan,Davidson,stownsend@yahoo.com,Herbalist,2025-01-11,156,"Luna, Graves and Duarte",Finance,1486,Large,32.1,Low,SAP,Beardfurt,1,1,2025-05-30 14:32:09.000,0,0.02
559,Tony,Barron,swagner@hill.com,Web designer,2025-01-27,140,Rivers Inc,Technology,686,Large,53.66,Low,Salesforce,Rogersshire,1,1,2025-02-11 11:19:38.000,0,0.07
601,Rachael,Sanders,charlesyoung@barry.org,"Designer, blown glass/stained glass",2025-05-17,30,Fry-Rodriguez,Healthcare,3219,Large,64.47,Low,HubSpot,Chavezfurt,3,2,2025-03-28 22:10:49.000,0,0.02
655,Christie,Joseph,bridget36@hotmail.com,Building surveyor,2025-05-16,31,Gomez-York,Retail,2386,Large,82.97,Low,SAP,Paulchester,1,1,2025-03-03 16:04:10.000,0,0.1
747,Kenneth,Wagner,jeremywhite@williamson-malone.biz,Learning disability nurse,2025-04-06,71,"Harrison, Sawyer and Harper",Retail,2306,Large,79.09,Low,Marketo,Matthewview,1,1,2025-04-16 16:31:43.000,0,0.05
948,Danielle,Gill,tdecker@love-carrillo.com,"Loss adjuster, chartered",2025-05-22,25,Wilson Group,Finance,4457,Large,91.71,Low,Oracle,Lesliemouth,1,1,2025-04-10 22:44:21.000,0,0.03
894,Patrick,Kirk,meyermargaret@fisher-hunter.org,Nutritional therapist,2025-01-23,144,Diaz-Reese,Healthcare,627,Large,18.93,Low,Oracle,Kellychester,2,1,2025-06-05 19:39:22.000,0,0.02
22,Isaac,Wheeler,lanelauren@price-singleton.com,Occupational therapist,2025-05-06,41,"Stewart, Martin and Arroyo",Manufacturing,4611,Large,40.03,Low,Oracle,Williamsside,5,4,2025-05-24 04:57:31.000,1,0.91
34,Jennifer,Patel,phiggins@gmail.com,"Education officer, environmental",2025-05-24,23,"Pineda, Kim and Smith",Healthcare,66,Medium,22.59,Low,Marketo,Nancyberg,1,1,2025-04-02 11:11:29.000,0,0.0
122,Eric,Brock,gregory01@gmail.com,Housing manager/officer,2025-03-12,96,"Brown, Townsend and Chase",Retail,1060,Large,79.77,Low,Marketo,South Coreychester,5,3,2025-04-27 02:15:26.000,1,1.0
161,Herbert,Ingram,laurenkelly@hotmail.com,Engineering geologist,2025-03-10,98,Weeks Ltd,Finance,2350,Large,28.36,Low,Marketo,North Sharon,3,3,2025-05-07 13:16:50.000,0,0.01
196,Laura,Rodriguez,rodriguezjoyce@gmail.com,"Producer, radio",2025-01-20,147,Johnston and Sons,Finance,2419,Large,21.94,Low,HubSpot,Sloanbury,4,3,2025-05-21 22:24:41.000,1,1.0
207,Kelly,Murray,annmichael@yahoo.com,Forest/woodland manager,2025-03-06,102,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,5,3,2025-05-14 18:10:21.000,1,0.99
218,Patrick,Reyes,petersonedward@maynard.com,Barrister's clerk,2025-02-08,128,Roman Group,Healthcare,165,Medium,39.99,Low,HubSpot,Myersburgh,4,3,2025-05-24 02:47:44.000,1,0.99
270,Stacy,Kim,mirandaestrada@gmail.com,Chartered accountant,2025-02-10,126,Mills LLC,Manufacturing,3956,Large,61.48,Low,Salesforce,Port Maryport,3,3,2025-05-25 17:40:14.000,0,0.01
540,Jessica,Butler,brownpatricia@huang.com,Risk analyst,2025-05-16,31,"Henry, Washington and Collins",Technology,4496,Large,74.35,Low,Salesforce,Christophermouth,3,2,2025-04-25 22:14:27.000,0,0.01
97,Caroline,Fitzpatrick,collierthomas@hutchinson-holmes.org,"Designer, blown glass/stained glass",2025-05-02,45,"Gibson, Dudley and Page",Technology,2912,Large,2.56,Low,SAP,North Sandra,4,2,2025-04-04 08:48:33.000,1,0.98
117,Carolyn,Thompson,orozcostacey@oliver.org,Civil Service fast streamer,2025-01-21,146,Harrell Inc,Finance,2450,Large,31.17,Low,SAP,Christopherburgh,5,3,2025-05-21 22:00:42.000,1,0.99
317,Robert,King,jorge76@williams.com,Clinical embryologist,2025-01-01,166,"Nelson, Berry and Gonzalez",Technology,1465,Large,69.07,Low,HubSpot,East Michelletown,5,4,2025-05-28 03:38:23.000,1,0.99
377,Emily,Kelley,pknox@yahoo.com,Editorial assistant,2025-02-06,130,Lynch Inc,Retail,2086,Large,65.38,Low,SAP,West Matthewstad,5,4,2025-06-07 02:29:41.000,1,0.98
523,Jacob,Moreno,uadkins@sanchez-powell.com,Hydrographic surveyor,2025-05-18,29,Trujillo and Sons,Technology,2548,Large,59.13,Low,SAP,North Jeremy,4,3,2025-05-02 00:50:20.000,1,1.0
566,Darren,Castillo,odomsusan@gmail.com,Dispensing optician,2025-03-16,92,Frank Inc,Finance,2357,Large,76.68,Low,HubSpot,South Lori,4,3,2025-04-11 16:24:33.000,1,1.0
404,Jessica,Byrd,andrewparker@gmail.com,"Teacher, early years/pre",2025-04-25,52,"Martin, Ochoa and Murphy",Finance,3412,Large,90.81,Low,Salesforce,West Toddstad,5,3,2025-05-26 23:42:55.000,1,0.99
898,Joanne,Peterson,christy66@hotmail.com,"Accountant, chartered certified",2025-01-01,166,"Clark, Singleton and Bailey",Finance,4686,Large,17.72,Low,Salesforce,New Roy,4,2,2025-05-18 21:16:49.000,1,0.97
178,Taylor,Sims,christopherlewis@dalton-morris.org,Ergonomist,2025-01-12,155,Lang-Thomas,Healthcare,3914,Large,43.34,Low,Marketo,East Veronica,5,3,2025-06-06 03:56:27.000,1,0.95
190,Nancy,Shepherd,kristin05@hotmail.com,Consulting civil engineer,2025-01-22,145,Cooley Group,Manufacturing,1659,Large,2.29,Low,SAP,Nicholasville,3,3,2025-05-28 07:04:34.000,0,0.02
395,Daniel,Cummings,washingtonmark@smith-cox.com,Best boy,2025-03-27,81,Hill-Becker,Healthcare,1561,Large,28.17,Low,Salesforce,Meadowsberg,2,2,2025-04-26 00:35:01.000,0,0.01
403,Marie,Salazar,guerrerodaniel@leblanc-bridges.net,"Clinical scientist, histocompatibility and immunogenetics",2025-01-13,154,Graves-Murphy,Healthcare,1353,Large,2.05,Low,Salesforce,West Cristian,4,2,2025-06-03 16:35:26.000,1,0.97
415,Michael,Hart,james52@gmail.com,Trade mark attorney,2025-03-30,78,"Luna, Graves and Duarte",Finance,1486,Large,32.1,Low,SAP,Beardfurt,3,3,2025-06-07 20:38:00.000,0,0.0
420,John,Smith,kim52@gregory-moore.com,"Scientist, forensic",2025-06-05,11,Rodriguez Inc,Manufacturing,615,Large,13.97,Low,HubSpot,Lake Denisemouth,4,3,2025-05-24 01:03:18.000,1,0.97
531,Kaitlin,Solomon,jarvisanthony@larson-browning.com,Secretary/administrator,2025-01-03,164,Phillips Group,Manufacturing,948,Large,92.54,Low,Salesforce,Shaffershire,2,2,2025-05-03 02:28:00.000,0,0.02
536,Robert,Payne,robert00@gmail.com,Web designer,2025-01-13,154,Brown-Mckay,Manufacturing,3889,Large,62.64,Low,Salesforce,Jacksonshire,5,4,2025-05-09 14:55:10.000,1,0.99
550,Kristin,Swanson,lori14@anderson.org,Tourism officer,2025-03-27,81,"Jones, Peters and Kelley",Manufacturing,3413,Large,37.03,Low,Marketo,East Jack,4,2,2025-04-14 22:23:13.000,1,0.93
688,Anne,Lee,gonzalezsara@mckee.com,Personnel officer,2025-02-10,126,Miller-Davis,Healthcare,668,Large,35.03,Low,Salesforce,West Kennethbury,2,2,2025-01-22 11:36:01.000,0,0.0
752,Michele,Bailey,montoyacarl@gmail.com,Research scientist (maths),2025-04-12,65,"Gordon, Shah and James",Healthcare,1614,Large,66.05,Low,Marketo,Angelabury,2,2,2025-05-04 20:42:41.000,0,0.01
764,Larry,Jones,michael55@weiss.com,Wellsite geologist,2025-01-09,158,"Robinson, Nielsen and Horne",Finance,1735,Large,91.39,Low,SAP,Smithside,5,3,2025-05-30 08:13:44.000,1,0.97
859,John,Schultz,vcole@rose.com,Environmental education officer,2025-03-30,78,Flores-Sanford,Healthcare,1498,Large,90.7,Low,Oracle,West Joe,1,1,2025-05-23 03:30:05.000,0,0.01
891,Robert,Hernandez,murphyann@horne.org,Risk manager,2025-02-17,119,"Wilson, Hatfield and Barrera",Finance,2445,Large,42.86,Low,Salesforce,North Jacob,5,2,2025-05-23 08:07:41.000,1,1.0
936,Nancy,Keith,ystout@reeves-wells.com,Data processing manager,2025-01-18,149,"Yang, Giles and Kramer",Retail,2154,Large,74.24,Low,Marketo,Josefort,4,2,2025-04-08 18:43:18.000,1,1.0
956,Mark,Bruce,twhitehead@yahoo.com,Proofreader,2025-01-21,146,Gibson-Rogers,Healthcare,2538,Large,28.48,Low,SAP,Michaelmouth,4,3,2025-03-17 05:16:42.000,1,0.99
438,Donald,Rios,brian62@gmail.com,Advertising account executive,2025-02-08,128,"Wilcox, Cox and Newton",Retail,4392,Large,95.42,Low,Oracle,Shannonton,3,3,2025-05-01 08:06:36.000,0,0.03
670,Elijah,Howell,holsen@hotmail.com,"Physicist, medical",2025-06-06,10,Wilson Group,Finance,4457,Large,91.71,Low,Oracle,Lesliemouth,3,3,2025-04-26 18:05:13.000,0,0.03
940,Emily,Fisher,garciamitchell@gonzales.org,Data scientist,2025-01-20,147,Horn Ltd,Retail,2837,Large,53.64,Low,HubSpot,Lake Erika,2,2,2025-04-27 08:16:25.000,0,0.0
992,Jared,Powell,gregorysmith@yahoo.com,Financial risk analyst,2025-01-12,155,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,3,3,2025-04-13 11:03:40.000,0,0.02
38,Elizabeth,Fitzpatrick,ashleyanderson@hotmail.com,Estate agent,2025-02-14,122,Foster-Martin,Finance,2786,Large,25.91,Low,Salesforce,South Brenda,2,2,2025-02-15 17:41:03.000,0,0.03
18,Lauren,Cole,jeremywright@murray.com,Insurance underwriter,2025-05-11,36,Leon Inc,Technology,3090,Large,84.23,Low,HubSpot,Nicoleville,4,3,2025-04-11 00:50:18.000,1,0.98
23,Roberta,Bell,ashleecruz@thomas.biz,Investment analyst,2025-04-07,70,Nelson and Sons,Retail,887,Large,98.9,Low,Oracle,Avilaborough,2,1,2025-05-06 05:05:11.000,0,0.01
59,Sierra,Hughes,fwebb@schmidt.info,English as a second language teacher,2025-02-05,131,"Nelson, Berry and Gonzalez",Technology,1465,Large,69.07,Low,HubSpot,East Michelletown,3,2,2025-03-04 12:58:40.000,0,0.02
68,Lori,Fowler,morganscott@moore.org,Acupuncturist,2025-03-07,101,Mcmahon-Wall,Healthcare,1986,Large,53.35,Low,SAP,Port Elizabeth,2,2,2025-05-18 20:08:35.000,0,0.03
48,Luis,Mccarty,karen64@yahoo.com,Geophysicist/field seismologist,2025-02-07,129,Gonzalez PLC,Finance,2752,Large,47.4,Low,SAP,Joeltown,4,3,2025-05-05 17:38:38.000,1,0.98
92,Stephen,Ortiz,jennifer50@pugh.org,Stage manager,2025-05-20,27,"Mathis, Guerrero and Casey",Manufacturing,4381,Large,62.95,Low,HubSpot,South John,3,3,2025-06-06 21:45:59.000,0,0.0
189,Brenda,Stafford,michaelbryant@yahoo.com,Secretary/administrator,2025-05-14,33,"Horton, Martinez and Fields",Retail,4896,Large,95.33,Low,HubSpot,Leemouth,2,1,2025-05-26 13:30:26.000,0,0.01
224,Annette,Kelley,alicia42@pugh-chapman.com,Sales promotion account executive,2025-01-22,145,Harrell Inc,Finance,2450,Large,31.17,Low,SAP,Christopherburgh,3,2,2025-04-01 23:35:55.000,0,0.03
335,Casey,Mathis,xhall@gmail.com,Market researcher,2025-05-04,43,Jones Ltd,Finance,2782,Large,20.79,Low,HubSpot,South Anthonyview,5,3,2025-04-01 08:01:11.000,1,1.0
339,Anna,Scott,johnpage@hotmail.com,Camera operator,2025-01-12,155,Jones Ltd,Finance,2782,Large,20.79,Low,HubSpot,South Anthonyview,3,2,2025-06-02 04:09:33.000,0,0.01
388,Brittany,Reed,rodneyjuarez@carpenter-bullock.com,Art gallery manager,2025-04-08,69,Zamora-Pennington,Finance,1189,Large,9.56,Low,Oracle,Joshuatown,1,1,2025-03-04 17:36:45.000,0,0.01
390,Steven,Hayes,cobbangela@barnes.com,Lexicographer,2025-03-22,86,Kane Inc,Finance,1726,Large,13.86,Low,HubSpot,West Laurenstad,4,3,2025-06-07 09:58:59.000,1,0.97
421,Richard,Vaughn,huntharold@gmail.com,"Psychologist, prison and probation services",2025-03-11,97,"Gilmore, Bowman and Rose",Healthcare,2217,Large,8.88,Low,Marketo,Robertshire,5,3,2025-05-11 12:52:38.000,1,0.97
493,Lisa,Casey,brewerdavid@yahoo.com,Research scientist (life sciences),2025-01-17,150,Torres Ltd,Manufacturing,4464,Large,47.4,Low,Salesforce,Fischermouth,4,3,2025-04-25 18:54:12.000,1,0.97
541,Carmen,Perkins,jeffreybrooks@hotmail.com,Solicitor,2025-05-17,30,Powers Inc,Technology,1821,Large,93.52,Low,Oracle,Garciahaven,5,3,2025-05-20 12:17:36.000,1,0.98
548,Heather,Vazquez,rogersmisty@wallace.com,Industrial buyer,2025-02-22,114,"Kim, Robbins and Ayala",Technology,551,Large,30.75,Low,Marketo,Michaelview,4,3,2025-05-10 08:28:47.000,1,0.97
554,Tiffany,Perry,dsmith@hotmail.com,English as a second language teacher,2025-05-03,44,Potter Inc,Retail,3863,Large,61.14,Low,Salesforce,East Monicashire,5,4,2025-05-31 02:27:46.000,1,0.97
375,Joe,Krueger,torresjasmine@gmail.com,"Scientist, audiological",2025-04-22,55,Fry-Rodriguez,Healthcare,3219,Large,64.47,Low,HubSpot,Chavezfurt,5,3,2025-04-20 15:06:28.000,1,0.99
553,Ryan,Day,holtariel@short.com,Armed forces operational officer,2025-03-04,104,"Gordon, Shah and James",Healthcare,1614,Large,66.05,Low,Marketo,Angelabury,5,4,2025-06-06 17:34:03.000,1,1.0
623,Austin,Richardson,nryan@walker.info,"Social research officer, government",2025-04-10,67,Collins-Hall,Manufacturing,4080,Large,63.76,Low,Marketo,Brownland,5,4,2025-05-13 09:37:20.000,1,0.95
727,Katrina,Suarez,lbennett@king.com,Environmental education officer,2025-01-14,153,"Mack, Ortiz and Jackson",Finance,3300,Large,45.9,Low,Salesforce,Boltonbury,1,1,2025-04-28 23:03:13.000,0,0.01
787,Anthony,Hancock,hunterflores@clay.com,"Programmer, multimedia",2025-01-23,144,Joseph Inc,Technology,4882,Large,13.91,Low,Marketo,East Patriciaport,5,2,2025-03-25 11:50:30.000,1,0.94
818,Jasmine,Fields,ywoods@yahoo.com,Seismic interpreter,2025-05-08,39,"Holmes, Porter and Vincent",Healthcare,4329,Large,96.66,Low,Salesforce,Hugheston,2,1,2025-05-27 20:56:55.000,0,0.0
836,Joseph,Ballard,william75@gonzalez.com,Purchasing manager,2025-03-28,80,Gonzalez PLC,Finance,2752,Large,47.4,Low,SAP,Joeltown,1,1,2025-01-30 07:34:00.000,0,0.01
996,Kimberly,Mills,cooperseth@yahoo.com,Biomedical scientist,2025-01-08,159,Lynch Group,Healthcare,2840,Large,25.65,Low,HubSpot,North Stevenville,2,2,2025-04-16 19:19:42.000,0,0.0
998,Dalton,Edwards,katrinaholden@vasquez.com,"Psychologist, forensic",2025-03-21,87,Trujillo and Sons,Technology,2548,Large,59.13,Low,SAP,North Jeremy,2,2,2025-05-05 13:20:35.000,0,0.02
754,Danny,Smith,andersonjames@johnson.net,Control and instrumentation engineer,2025-05-10,37,"Benjamin, Hill and Hernandez",Technology,4269,Large,60.28,Low,Marketo,South Jadeton,1,1,2025-06-06 09:12:02.000,0,0.02
988,Benjamin,Hodge,christophersmith@gillespie.com,"Editor, film/video",2025-03-14,94,Wilson Inc,Manufacturing,1066,Large,81.28,Low,SAP,Suttonfort,2,2,2025-06-04 00:55:31.000,0,0.02
79,Stephen,Buchanan,whitezachary@hotmail.com,Astronomer,2025-02-14,122,Hawkins-Blackwell,Retail,4000,Large,36.28,Low,SAP,Jessicaville,4,3,2025-04-12 10:17:36.000,1,0.98
85,Corey,Evans,morgan06@hotmail.com,Games developer,2025-05-19,28,"Michael, Wilson and Chavez",Healthcare,4839,Large,35.0,Low,Salesforce,Taylorborough,1,1,2025-01-28 03:26:55.000,0,0.0
266,Tyler,Wilson,pattersoncharles@munoz-potter.org,"Civil engineer, consulting",2025-05-14,33,Williams PLC,Finance,1238,Large,49.64,Low,Oracle,Michelleville,5,3,2025-06-08 09:29:28.000,1,0.98
354,Lawrence,Ruiz,william66@robinson.com,Administrator,2025-03-18,90,"Taylor, Newman and Whitehead",Finance,3992,Large,70.58,Low,SAP,Port Jeffery,4,2,2025-03-23 12:59:39.000,1,0.93
360,Jasmine,Robinson,lopezamanda@hotmail.com,Social worker,2025-05-26,21,Wells-Freeman,Manufacturing,107,Medium,60.39,Low,Oracle,West Tanya,2,2,2025-04-03 05:38:52.000,0,0.03
374,Cheryl,Wilkinson,haley11@gonzalez.com,Clinical psychologist,2025-02-10,126,"Mendoza, Adams and Davidson",Retail,1187,Large,16.93,Low,Marketo,Anthonystad,1,1,2025-02-22 10:28:58.000,0,0.01
443,Jared,West,wboyer@hotmail.com,Education administrator,2025-04-05,72,Rodriguez Inc,Manufacturing,615,Large,13.97,Low,HubSpot,Lake Denisemouth,3,3,2025-04-25 22:29:36.000,0,0.05
468,Lori,Jordan,turnermia@cobb-carrillo.com,Health and safety adviser,2025-04-08,69,Beasley LLC,Technology,772,Large,25.34,Low,SAP,East Megan,4,4,2025-05-09 20:11:59.000,1,0.94
582,Amanda,Navarro,ginaprice@baker-harrington.org,Geophysical data processor,2025-02-25,111,"Lopez, Barton and Taylor",Finance,611,Large,18.09,Low,Oracle,South Jason,4,3,2025-03-29 00:47:25.000,1,0.99
609,Jessica,Baker,alexis96@white.biz,Higher education lecturer,2025-02-16,120,"Briggs, Patrick and Knapp",Retail,1484,Large,35.86,Low,Salesforce,Port Dawn,5,4,2025-05-18 03:18:10.000,1,0.95
614,Lori,Davis,lallison@little-johnson.biz,Race relations officer,2025-03-18,90,Sanchez-Burns,Finance,4691,Large,39.9,Low,SAP,Howardville,2,2,2025-02-21 17:46:34.000,0,0.02
719,Daniel,Snyder,bradyvictoria@moss.biz,Associate Professor,2025-06-02,14,Arroyo PLC,Healthcare,3108,Large,44.24,Low,SAP,East Jacobland,1,1,2025-06-06 16:47:30.000,0,0.02
748,Rachel,Braun,james92@gmail.com,Tax inspector,2025-06-02,14,Leon Inc,Technology,3090,Large,84.23,Low,HubSpot,Nicoleville,3,3,2025-05-23 13:46:25.000,0,0.05
776,Carolyn,Mccarthy,montesjames@davis.com,Bonds trader,2025-05-24,23,Smith PLC,Retail,3857,Large,9.51,Low,Marketo,Lake Davidhaven,5,2,2025-06-01 00:57:19.000,1,0.94
959,William,Lam,stacyharris@yahoo.com,Holiday representative,2025-02-04,132,Olsen-Gonzales,Manufacturing,3179,Large,48.67,Low,SAP,East Janet,3,2,2025-04-07 01:27:37.000,0,0.09
113,Haley,Hill,moorechristopher@smith-mendez.net,Print production planner,2025-03-11,97,Martinez Group,Manufacturing,2347,Large,47.88,Low,Marketo,Martinezville,3,2,2025-06-03 03:14:41.000,0,0.03
142,Timothy,Gutierrez,owilliams@thomas.com,Regulatory affairs officer,2025-05-05,42,Gilbert-Valdez,Technology,899,Large,99.53,Low,Oracle,Marshallfort,2,2,2025-04-04 18:28:12.000,0,0.0
180,Randy,Sawyer,davismichael@welch-hale.com,Publishing copy,2025-03-11,97,Beasley LLC,Technology,772,Large,25.34,Low,SAP,East Megan,4,1,2025-05-31 03:14:03.000,1,0.97
256,Rose,Porter,hturner@gmail.com,Operational researcher,2025-02-11,125,Rogers-Wilkins,Healthcare,557,Large,67.79,Low,Oracle,New Danielfort,1,1,2025-04-13 22:59:53.000,0,0.03
163,Pamela,White,gallegosemma@yahoo.com,"Designer, textile",2025-05-25,22,Deleon Inc,Manufacturing,2645,Large,44.0,Low,SAP,West Jessicashire,2,1,2025-05-04 06:59:43.000,0,0.0
295,Donna,Kemp,richmondjoshua@hotmail.com,Ecologist,2025-03-30,78,Gomez PLC,Finance,2906,Large,62.0,Low,Salesforce,Christophertown,3,2,2025-04-02 10:36:42.000,0,0.06
326,Julian,Wilson,hullbeth@price.net,Secondary school teacher,2025-03-27,81,Mcdaniel-Solomon,Finance,710,Large,86.16,Low,SAP,North Sandra,4,3,2025-04-21 15:27:05.000,1,0.98
332,Gabriel,Dawson,lindasharp@potter.info,Barrister,2025-04-02,75,Leon Inc,Technology,3090,Large,84.23,Low,HubSpot,Nicoleville,4,3,2025-04-18 16:23:30.000,1,0.97
416,Michael,Olson,masoncarolyn@estes.com,Lobbyist,2025-01-28,139,Kane Inc,Finance,1726,Large,13.86,Low,HubSpot,West Laurenstad,3,3,2025-04-15 13:45:24.000,0,0.04
533,Tony,Martin,thampton@martin.com,"Scientist, audiological",2025-05-24,23,Olsen Ltd,Technology,1833,Large,5.96,Low,Marketo,New Michellestad,4,2,2025-05-24 23:21:07.000,1,1.0
542,Michael,Carter,cperez@gmail.com,IT sales professional,2025-05-12,35,"Gordon, Shah and James",Healthcare,1614,Large,66.05,Low,Marketo,Angelabury,1,1,2025-02-08 19:17:12.000,0,0.01
547,Raymond,Garza,orozcojorge@reese-torres.com,Make,2025-06-04,12,Graves-Murphy,Healthcare,1353,Large,2.05,Low,Salesforce,West Cristian,4,3,2025-04-09 18:28:35.000,1,0.93
751,Joe,Allen,arichardson@yahoo.com,Furniture conservator/restorer,2025-01-01,166,Price-Williams,Manufacturing,1180,Large,35.46,Low,Salesforce,Lisafurt,1,1,2025-05-27 03:29:32.000,0,0.0
804,Brian,Allen,rhenry@robinson.com,"Clinical scientist, histocompatibility and immunogenetics",2025-03-27,81,"Scott, Smith and Chapman",Healthcare,2616,Large,64.37,Low,SAP,South Charles,1,1,2025-02-13 04:26:32.000,0,0.0
909,Peter,Fisher,brandonscott@deleon.com,IT consultant,2025-04-22,55,Watson PLC,Retail,4509,Large,65.56,Low,HubSpot,North Kathybury,5,4,2025-06-05 14:36:05.000,1,0.97
981,Matthew,Nelson,irobertson@cox-carter.com,Mining engineer,2025-01-11,156,Mcmahon-Wall,Healthcare,1986,Large,53.35,Low,SAP,Port Elizabeth,3,2,2025-04-08 10:23:03.000,0,0.0
706,Alexa,Barrera,christopher17@yahoo.com,Mental health nurse,2025-05-28,19,Joseph Inc,Technology,4882,Large,13.91,Low,Marketo,East Patriciaport,4,3,2025-03-21 07:29:52.000,1,0.91
941,Teresa,Floyd,bartonjoshua@vaughn.net,"Surveyor, minerals",2025-02-22,114,Wilson Inc,Manufacturing,1066,Large,81.28,Low,SAP,Suttonfort,2,2,2025-02-13 21:10:12.000,0,0.01
131,Teresa,Jones,barneslori@yahoo.com,Publishing rights manager,2025-02-02,134,Mcdaniel-Solomon,Finance,710,Large,86.16,Low,SAP,North Sandra,3,2,2025-02-22 01:07:06.000,0,0.02
187,Jennifer,Carter,donald38@gmail.com,Glass blower/designer,2025-02-20,116,Fry-Rodriguez,Healthcare,3219,Large,64.47,Low,HubSpot,Chavezfurt,4,3,2025-04-12 23:29:07.000,1,0.99
327,Christine,Barnes,cody65@allen-torres.com,"Engineer, energy",2025-04-01,76,"Edwards, Schmidt and Newton",Manufacturing,2263,Large,36.87,Low,HubSpot,Jasonville,1,1,2025-04-20 12:36:50.000,0,0.02
484,Jordan,Blair,robert63@dominguez.info,Corporate investment banker,2025-06-03,13,Ward-Gray,Healthcare,1992,Large,95.73,Low,Oracle,Potterberg,3,2,2025-06-07 05:40:17.000,0,0.04
524,Sarah,Nicholson,joshua80@jackson-roberts.biz,Meteorologist,2025-05-21,26,Horn Ltd,Retail,2837,Large,53.64,Low,HubSpot,Lake Erika,1,1,2025-02-18 23:00:52.000,0,0.0
823,Veronica,Carney,jared12@gmail.com,Senior tax professional/tax inspector,2025-04-15,62,"Smith, Rios and Silva",Healthcare,565,Large,29.0,Low,Marketo,Kellyside,5,4,2025-05-23 07:09:14.000,1,0.99
846,Ann,Wright,jeremy61@carson-bishop.org,"Engineer, drilling",2025-05-28,19,Gibson-Rogers,Healthcare,2538,Large,28.48,Low,SAP,Michaelmouth,5,2,2025-05-11 09:19:22.000,1,1.0
